,Sales
21570,81.84
21571,135.48
21572,97.56
21573,188.76
21574,123.66
21575,133.29
21576,82.5
21577,42.84
21578,1113.264
21579,129.568
21580,115.74
21581,77.52
21582,168.2
21583,32.576
21584,184.76
21585,52.72
21586,118.2
21587,227.82
21588,190.296
21589,109.62
21590,145.557
21591,95.64
21592,95.616
21593,136.5
21594,124.146
21595,93.42
21596,136.38
21597,54.9
21598,62.72
21599,133.392
21600,88.68
21601,78.246
21602,80.46
21603,244.26
21604,34.101
21605,169.68
21606,85.3
21607,65.17
21608,71.632
21609,239.96
21610,184.752
21611,237.096
21612,82.32
21613,141.33
21614,93.84
21615,105.952
21616,166.92
21617,291.0
21618,192.375
21619,119.799
21620,107.94
21621,120.96
21622,68.892
21623,186.0
21624,134.91
21625,43.08
21626,96.84
21627,161.16
21628,55.5
21629,144.9
21630,162.64
21631,140.75
21632,115.89
21633,103.92
21634,224.82
21635,117.504
21636,88.3
21637,88.3
21638,57.3
21639,172.53
21640,78.84
21641,93.195
21642,94.38
21643,54.18
21644,57.528
21645,275.16
21646,53.9325
21647,94.98
21648,85.14
21649,152.118
21650,130.56
21651,88.776
21652,180.96
21653,109.53
21654,119.976
21655,194.7
21656,178.5
21657,96.256
21658,68.6
21659,158.6
21660,154.8
21661,123.93
21662,101.4135
21663,62.04
21664,70.308
21665,99.198
21666,128.9025
21667,163.3275
21668,169.56
21669,101.46
21670,66.48
21671,177.75
21672,67.92
21673,61.86
21674,177.68
21675,142.68
21676,124.416
21677,98.64
21678,64.8
21679,167.58
21680,137.44
21681,35.28
21682,80.1
21683,149.931
21684,118.32
21685,145.719
21686,155.372
21687,176.784
21688,155.34
21689,67.71
21690,36.792
21691,88.86
21692,107.82
21693,107.48
21694,78.8
21695,135.54
21696,137.16
21697,54.513
21698,140.436
21699,291.78
21700,186.786
21701,201.123
21702,257.64
21703,174.3
21704,60.75
21705,45.0
21706,49.6
21707,154.08
21708,95.28
21709,187.839
21710,73.35
21711,94.875
21712,101.412
21713,145.2168
21714,205.7286
21715,141.552
21716,214.656
21717,96.12
21718,169.28
21719,128.0
21720,121.5
21721,206.16
21722,104.16
21723,101.4
21724,131.49
21725,163.68
21726,147.96
21727,68.526
21728,324.48
21729,156.3728
21730,145.356
21731,200.04
21732,61.71
21733,52.86
21734,160.0
21735,83.016
21736,171.36
21737,79.11
21738,134.1
21739,195.39
21740,61.56
21741,155.04
21742,162.6093
21743,120.96
21744,157.8
21745,103.68
21746,223.96
21747,99.372
21748,114.72
21749,151.2
21750,56.76
21751,173.31268
21752,107.44
21753,139.77
21754,99.12
21755,125.82
21756,213.136
21757,221.16
21758,110.28
21759,72.567
21760,62.28
21761,67.36
21762,151.56
21763,155.34
21764,103.2
21765,206.712
21766,138.69
21767,75.04
21768,151.2
21769,172.98
21770,80.46
21771,101.88
21772,231.9
21773,118.713
21774,41.13
21775,53.91
21776,186.462
21777,96.42
21778,87.54
21779,52.08
21780,72.45
21781,148.17
21782,146.4
21783,40.32
21784,184.38
21785,109.92
21786,118.746
21787,313.56
21788,276.4656
21789,104.625
21790,103.77
21791,25.2
21792,176.4
21793,70.434
21794,98.64
21795,318.2544
21796,100.0
21797,46.2
21798,89.9
21799,59.82
21800,70.992
21801,178.38
21802,33.72
21803,135.2
21804,94.02
21805,82.6
21806,285.48
21807,31.08
21808,73.8
21809,49.08
21810,78.246
21811,118.1943
21812,49.02
21813,79.5
21814,112.92
21815,29.99
21816,98.352
21817,123.36
21818,229.56
21819,234.92
21820,154.624
21821,944.2
21822,125.36
21823,161.4
21824,284.16
21825,143.04
21826,89.55
21827,57.825
21828,60.696
21829,137.88
21830,108.0
21831,100.2
21832,90.99
21833,63.207
21834,38.46
21835,48.93
21836,76.96
21837,75.6
21838,296.73
21839,145.35
21840,143.79
21841,106.8
21842,59.16
21843,45.69
21844,118.44
21845,69.861
21846,31.74
21847,130.24
21848,333.234
21849,158.976
21850,115.5
21851,209.16
21852,85.905
21853,129.45
21854,102.93
21855,116.98
21856,184.752
21857,141.45
21858,87.76
21859,60.372
21860,164.7
21861,173.85
21862,57.84
21863,532.3992
21864,111.104
21865,34.944
21866,94.38
21867,87.96
21868,78.288
21869,62.34
21870,64.692
21871,77.4
21872,74.601
21873,85.995
21874,199.92
21875,94.5
21876,41.16
21877,168.372
21878,173.656
21879,101.328
21880,110.16
21881,69.04
21882,108.36
21883,80.1
21884,105.3375
21885,79.29
21886,34.2
21887,48.944
21888,128.52
21889,349.32
21890,136.64
21891,95.16
21892,163.98
21893,118.1565
21894,128.898
21895,83.862
21896,158.13
21897,101.34
21898,176.772
21899,204.9
21900,48.6
21901,98.52
21902,74.16
21903,130.0
21904,104.328
21905,152.28
21906,339.48
21907,110.2572
21908,57.825
21909,45.04
21910,103.68
21911,137.16
21912,415.71
21913,174.5184
21914,199.98
21915,47.976
21916,213.08
21917,68.112
21918,217.6
21919,76.544
21920,84.18
21921,266.22
21922,277.92
21923,24.12
21924,188.58
21925,72.675
21926,114.912
21927,158.571
21928,130.815
21929,76.776
21930,111.888
21931,128.058
21932,159.6
21933,76.51152
21934,382.21404
21935,77.472
21936,51.4
21937,200.97
21938,145.044
21939,204.66
21940,235.32
21941,82.8
21942,145.74
21943,90.86
21944,134.946
21945,37.296
21946,129.6
21947,154.044
21948,39.96
21949,164.025
21950,75.96
21951,121.905
21952,139.44
21953,91.512
21954,61.8
21955,170.28
21956,52.8
21957,69.15
21958,139.59
21959,73.92
21960,151.56
21961,139.968
21962,105.36
21963,124.62
21964,141.57
21965,100.95
21966,95.22
21967,115.83
21968,252.54
21969,219.075
21970,119.904
21971,108.66
21972,88.992
21973,75.0
21974,600.36
21975,58.44
21976,115.8
21977,122.985
21978,168.6825
21979,178.92
21980,111.84
21981,30.72
21982,176.94
21983,39.39
21984,55.74
21985,132.44
21986,91.08
21987,97.92
21988,90.0
21989,103.56
21990,67.86
21991,46.725
21992,125.73
21993,69.57
21994,200.88
21995,111.834
21996,54.6
21997,143.22
21998,68.4018
21999,154.08
22000,175.77
22001,89.64
22002,99.92
22003,115.02
22004,155.712
22005,88.224
22006,37.8
22007,74.08
22008,77.5
22009,151.38
22010,111.96
22011,93.18
22012,138.69
22013,66.96
22014,33.444
22015,71.97
22016,118.25
22017,177.536
22018,75.18
22019,103.04
22020,99.288
22021,134.46
22022,97.74
22023,129.285
22024,298.62
22025,161.64
22026,50.46
22027,124.02
22028,216.4
22029,175.95
22030,180.48
22031,73.1
22032,171.18
22033,123.579
22034,101.4408
22035,81.8712
22036,43.146
22037,83.34
22038,48.96
22039,319.56
22040,58.8
22041,50.8
22042,213.108
22043,163.44
22044,79.632
22045,126.48
22046,49.32
22047,242.25
22048,82.8
22049,138.6
22050,39.825
22051,113.04
22052,114.768
22053,147.184
22054,161.22
22055,154.98
22056,115.44
22057,67.1
22058,132.8319
22059,170.97
22060,99.9
22061,115.84
22062,87.78
22063,65.28
22064,40.368
22065,303.0664
22066,232.389
22067,116.8425
22068,23.16
22069,34.92
22070,190.98
22071,164.46
22072,115.74
22073,1371.42
22074,35.607
22075,203.88
22076,117.576
22077,192.5
22078,214.2
22079,123.12
22080,132.108
22081,142.592
22082,131.96
22083,87.3
22084,67.98
22085,87.156
22086,111.48
22087,70.794
22088,93.18
22089,82.386
22090,138.48
22091,305.472
22092,108.216
22093,42.16
22094,274.6407
22095,35.175
22096,95.904
22097,47.984
22098,181.68
22099,98.5
22100,97.578
22101,49.95
22102,143.37
22103,99.84
22104,85.32
22105,77.16
22106,160.776
22107,102.93
22108,109.69
22109,109.8
22110,124.32
22111,99.36
22112,132.15
22113,207.825
22114,186.84
22115,152.442
22116,130.59
22117,73.26
22118,78.304
22119,162.84
22120,138.48
22121,122.88
22122,167.58
22123,93.18
22124,99.4
22125,200.51816
22126,39.7
22127,152.766
22128,43.2
22129,116.1675
22130,121.104
22131,60.72
22132,117.48
22133,79.884
22134,32.96
22135,70.88
22136,78.96
22137,106.08
22138,49.929
22139,145.65
22140,71.928
22141,127.47
22142,158.58
22143,98.64
22144,158.76
22145,277.08
22146,90.3
22147,252.0
22148,309.12
22149,63.18
22150,105.312
22151,116.0
22152,77.98
22153,92.88
22154,158.328
22155,49.32
22156,194.1867
22157,147.96
22158,132.3
22159,209.6
22160,44.4
22161,101.76
22162,113.76
22163,112.92
22164,273.45
22165,192.87
22166,47.3
22167,60.54
22168,25.74
22169,137.208
22170,146.58
22171,64.824
22172,77.36
22173,107.4
22174,71.28
22175,178.605
22176,214.656
22177,94.2
22178,126.9
22179,77.52
22180,194.528
22181,108.72
22182,126.9
22183,171.968
22184,174.0
22185,52.38
22186,168.0
22187,91.152
22188,148.96
22189,75.78
22190,97.02
22191,79.38
22192,34.83
22193,112.725
22194,88.83
22195,120.024
22196,115.68
22197,143.976
22198,79.872
22199,51.63
22200,123.24
22201,258.24
22202,473.84
22203,84.69
22204,166.83
22205,124.95
22206,160.089
22207,58.104
22208,79.96
22209,163.62
22210,127.32
22211,251.008
22212,148.5
22213,178.78
22214,51.57
22215,108.2736
22216,98.88
22217,97.68
22218,33.66
22219,69.08
22220,48.94
22221,220.56
22222,165.12
22223,80.58
22224,52.104
22225,194.64
22226,201.84
22227,268.11
22228,108.36
22229,166.14
22230,151.2
22231,238.896
22232,54.9
22233,166.83
22234,29.268
22235,178.56
22236,137.472
22237,173.16
22238,4799.984
22239,311.04
22240,117.12
22241,93.18
22242,50.46
22243,116.88
22244,31.4
22245,37.44
22246,159.8
22247,156.744
22248,166.48
22249,145.8
22250,177.84
22251,78.57
22252,80.01
22253,53.676
22254,85.59
22255,146.82
22256,182.07
22257,52.2
22258,526.40508
22259,103.56
22260,144.75
22261,178.2
22262,230.5098
22263,90.9321
22264,169.725
22265,74.0781
22266,361.92
22267,454.9
22268,105.52
22269,32.19
22270,81.78
22271,195.264
22272,52.47
22273,88.74
22274,130.23
22275,116.76
22276,165.51
22277,141.04
22278,156.168
22279,141.825
22280,122.76
22281,111.9525
22282,337.23
22283,66.96
22284,157.41
22285,168.1
22286,55.328
22287,107.46
22288,90.36
22289,35.04
22290,63.808
22291,66.0
22292,33.57
22293,53.217
22294,188.37
22295,162.3228
22296,251.01
22297,247.59
22298,104.88
22299,278.7
22300,136.38
22301,81.45
22302,74.655
22303,86.94
22304,90.4617
22305,142.86
22306,227.36
22307,97.56
22308,141.48
22309,101.16
22310,98.82
22311,64.8
22312,30.352
22313,113.76
22314,209.5
22315,87.264
22316,88.44
22317,182.16
22318,256.8
22319,115.92
22320,146.79
22321,73.656
22322,302.2908
22323,137.916
22324,123.24
22325,80.16
22326,168.2
22327,117.92
22328,125.82
22329,34.02
22330,100.74
22331,105.96
22332,55.4751
22333,51.138
22334,147.33
22335,39.54
22336,166.92
22337,75.92
22338,167.34
22339,54.432
22340,247.5
22341,222.6
22342,66.9
22343,129.93
22344,122.94
22345,148.65
22346,86.604
22347,27.864
22348,219.28
22349,148.284
22350,72.99
22351,127.26
22352,129.15
22353,98.22
22354,87.96
22355,86.352
22356,198.9
22357,60.6
22358,421.47536
22359,99.108
22360,382.14
22361,134.37
22362,316.3275
22363,144.72
22364,283.662
22365,76.7169
22366,81.324
22367,35.1
22368,139.92
22369,42.76
22370,146.04
22371,37.76
22372,350.58
22373,101.76
22374,96.84
22375,72.0
22376,67.05
22377,33.3
22378,114.075
22379,127.08
22380,69.516
22381,58.752
22382,90.48
22383,53.04
22384,168.1
22385,143.97
22386,96.6
22387,50.52
22388,195.76
22389,156.624
22390,57.78
22391,103.356
22392,80.1
22393,155.88
22394,93.03
22395,112.08
22396,89.4408
22397,75.708
22398,79.96
22399,181.95
22400,158.376
22401,109.9
22402,105.584
22403,200.64
22404,121.92
22405,141.354
22406,169.92
22407,223.87136
22408,88.56
22409,122.13
22410,173.556
22411,109.9485
22412,120.96
22413,60.768
22414,119.96
22415,818.02
22416,125.44
22417,145.32
22418,146.523
22419,146.7
22420,76.482
22421,62.925
22422,114.9384
22423,48.48
22424,142.08
22425,43.95
22426,63.168
22427,87.78
22428,77.94
22429,53.04
22430,159.624
22431,253.95
22432,109.998
22433,114.84
22434,160.38
22435,87.9
22436,61.632
22437,30.072
22438,104.68
22439,350.352
22440,116.28
22441,128.85
22442,108.66
22443,275.58
22444,126.8
22445,64.84
22446,522.51288
22447,84.564
22448,74.556
22449,55.188
22450,81.84
22451,121.08
22452,56.82
22453,86.76
22454,202.1808
22455,108.0
22456,158.4
22457,43.86
22458,43.176
22459,158.22
22460,97.56
22461,58.56
22462,137.58
22463,157.23
22464,100.404
22465,199.95
22466,64.784
22467,199.44
22468,97.36
22469,60.06
22470,75.536
22471,59.4
22472,110.1
22473,318.5622
22474,125.73
22475,73.224
22476,123.93
22477,89.4
22478,105.24
22479,253.206
22480,91.962
22481,297.432
22482,97.82
22483,93.6
22484,64.4
22485,747.18
22486,75.36
22487,62.46
22488,26.76
22489,99.792
22490,138.8241
22491,164.349
22492,287.9436
22493,134.288
22494,143.1
22495,137.34
22496,94.44
22497,136.64
22498,175.875
22499,41.92
22500,84.96
22501,193.56
22502,52.92
22503,55.824
22504,54.6
22505,141.288
22506,34.7
22507,103.14
22508,83.4
22509,82.89
22510,70.05
22511,65.28
22512,34.29
22513,51.111
22514,159.165
22515,96.36
22516,75.96
22517,54.18
22518,48.06
22519,128.8
22520,60.39
22521,268.812
22522,124.44
22523,121.275
22524,104.463
22525,88.74
22526,118.935
22527,175.9176
22528,84.96
22529,137.58
22530,122.76
22531,84.48
22532,36.32
22533,121.92
22534,132.15
22535,77.7
22536,244.8
22537,47.25
22538,78.327
22539,37.38
22540,68.607
22541,157.8225
22542,178.32
22543,142.4
22544,78.99
22545,127.8
22546,341.94
22547,66.88
22548,55.92
22549,85.62
22550,105.72
22551,216.0
22552,119.25
22553,168.3
22554,159.444
22555,70.68
22556,60.89
22557,73.2
22558,147.663
22559,380.916
22560,338.6616
22561,53.16
22562,123.92
22563,41.4
22564,206.4
22565,77.472
22566,97.236
22567,146.736
22568,194.4
22569,121.9212
22570,36.288
22571,74.79
22572,89.97
22573,85.32
22574,43.92
22575,130.32
22576,85.464
22577,201.0
22578,114.78
22579,67.8
22580,142.2
22581,136.95
22582,149.58
22583,149.28
22584,95.736
22585,27.36
22586,111.79
22587,101.34
22588,65.568
22589,102.696
22590,64.3
22591,76.08
22592,54.12
22593,112.62
22594,101.58
22595,162.54
22596,50.7
22597,120.5658
22598,122.94
22599,111.3
22600,255.984
22601,119.833
22602,156.456
22603,56.46
22604,121.32
22605,25.29
22606,88.155
22607,35.44
22608,109.848
22609,143.325
22610,151.875
22611,262.14
22612,97.88
22613,43.02
22614,66.96
22615,150.744
22616,112.32
22617,79.74
22618,124.593
22619,74.655
22620,95.976
22621,170.136
22622,96.42
22623,109.98
22624,126.375
22625,72.009
22626,74.565
22627,253.3635
22628,56.448
22629,69.98
22630,58.08
22631,230.22
22632,194.4
22633,109.272
22634,255.45
22635,123.6534
22636,142.182
22637,89.442
22638,51.9
22639,44.496
22640,196.02
22641,123.93
22642,172.98
22643,132.84
22644,95.418
22645,64.233
22646,31.0365
22647,155.7
22648,54.918
22649,81.08
22650,109.74
22651,122.88
22652,175.32
22653,139.572
22654,170.3
22655,73.44
22656,29.55
22657,179.172
22658,315.18
22659,94.65
22660,92.94
22661,96.9
22662,64.68
22663,117.4472
22664,51.68
22665,86.688
22666,149.58
22667,39.54
22668,168.318
22669,136.5
22670,136.784
22671,56.736
22672,266.895
22673,41.352
22674,59.85
22675,115.425
22676,102.42
22677,99.696
22678,128.4
22679,68.52
22680,59.98
22681,61.02
22682,47.952
22683,136.74
22684,46.41
22685,37.5
22686,124.32
22687,115.08
22688,79.74
22689,125.37
22690,64.2765
22691,192.555
22692,236.97
22693,166.92
22694,74.72
22695,48.7
22696,123.76
22697,88.11
22698,85.23
22699,462.132
22700,170.88
22701,106.1055
22702,70.08
22703,56.64
22704,127.869
22705,162.54
22706,70.95
22707,100.8
22708,110.808
22709,260.88
22710,111.984
22711,98.88
22712,84.978
22713,45.216
22714,176.94
22715,142.2
22716,122.892
22717,24.72
22718,51.81
22719,102.1149
22720,110.096
22721,125.99
22722,196.784
22723,145.32
22724,84.84
22725,53.64
22726,163.32
22727,138.36
22728,152.704
22729,80.01
22730,172.692
22731,77.67
22732,126.78
22733,226.08
22734,132.15
22735,343.77
22736,135.594
22737,31.104
22738,103.14
22739,133.2
22740,145.26
22741,114.34
22742,153.6
22743,87.42
22744,105.552
22745,99.95
22746,159.98
22747,45.75
22748,41.73
22749,97.74
22750,136.5936
22751,132.048
22752,172.8
22753,94.05
22754,78.57
22755,122.12
22756,153.36
22757,145.9
22758,152.22
22759,104.02
22760,82.84
22761,111.84
22762,155.7
22763,146.85
22764,118.35
22765,120.096
22766,137.088
22767,94.788
22768,93.98
22769,110.352
22770,83.7
22771,197.05
22772,96.6
22773,94.896
22774,102.72
22775,67.176
22776,23.94
22777,128.88
22778,157.2848
22779,55.36
22780,166.1
22781,42.72
22782,107.82
22783,151.56
22784,58.56
22785,127.88
22786,65.22
22787,117.96
22788,63.84
22789,183.92
22790,114.3
22791,65.28
22792,146.736
22793,82.35
22794,187.986
22795,74.52
22796,126.9135
22797,74.6505
22798,84.06
22799,59.52
22800,69.5
22801,61.0
22802,83.92
22803,203.92
22804,61.2
22805,102.84
22806,168.3
22807,146.736
22808,104.196
22809,107.64
22810,48.632
22811,64.68
22812,382.51668
22813,85.14
22814,52.74
22815,39.555
22816,280.125
22817,116.55
22818,81.66
22819,63.18
22820,81.92
22821,44.67
22822,87.96
22823,61.38
22824,97.32
22825,142.08
22826,57.0
22827,127.47
22828,65.28
22829,49.968
22830,143.04
22831,83.88
22832,97.578
22833,95.49
22834,143.316
22835,87.71
22836,102.24
22837,74.55
22838,44.784
22839,148.104
22840,66.015
22841,120.888
22842,102.9
22843,150.09
22844,132.0495
22845,53.676
22846,109.8
22847,27.216
22848,89.34
22849,46.98
22850,30.4
22851,82.22
22852,49.296
22853,119.55
22854,84.159
22855,116.4
22856,174.96
22857,289.26
22858,73.3785
22859,100.116
22860,189.432
22861,43.8
22862,230.67252
22863,112.54
22864,96.0
22865,219.996
22866,36.882
22867,105.584
22868,38.388
22869,195.136
22870,66.048
22871,101.58
22872,91.424
22873,79.44
22874,97.8
22875,114.76728
22876,147.712
22877,135.57856
22878,98.76
22879,109.38
22880,149.22
22881,127.17
22882,101.412
22883,87.2496
22884,51.81
22885,56.46
22886,94.38
22887,272.5
22888,124.5
22889,102.32
22890,152.28
22891,37.26
22892,87.84
22893,116.64
22894,109.48
22895,49.842
22896,108.42
22897,100.864
22898,122.43
22899,82.32
22900,125.064
22901,33.9
22902,146.364
22903,100.2
22904,272.24
22905,154.89
22906,313.4205
22907,110.784
22908,142.68
22909,37.395
22910,51.48
22911,69.264
22912,149.95
22913,69.84
22914,49.32
22915,79.875
22916,48.0
22917,80.952
22918,59.52
22919,325.08
22920,253.92
22921,56.124
22922,245.98
22923,41.91
22924,64.02
22925,89.6
22926,132.84
22927,116.76
22928,97.6
22929,114.66
22930,114.75
22931,135.999
22932,57.6
22933,51.968
22934,71.96
22935,169.74
22936,95.0
22937,150.72
22938,311.4
22939,70.05
22940,33.39
22941,61.8
22942,190.8
22943,68.4
22944,34.95
22945,259.896
22946,75.76
22947,74.88
22948,89.73
22949,72.765
22950,269.244
22951,120.366
22952,118.65
22953,90.24
22954,158.4
22955,114.0
22956,100.26
22957,98.04
22958,134.136
22959,98.7525
22960,60.8334
22961,94.8
22962,109.095
22963,159.98
22964,101.016
22965,28.26
22966,98.46
22967,146.064
22968,159.84
22969,113.304
22970,137.22
22971,95.22
22972,88.128
22973,115.11
22974,201.447
22975,39.816
22976,192.16
22977,246.3
22978,115.92
22979,122.61
22980,174.24
22981,173.76
22982,101.76
22983,168.24
22984,98.4
22985,147.492
22986,117.18
22987,82.89
22988,125.793
22989,322.1271
22990,50.112
22991,115.296
22992,32.368
22993,62.07
22994,37.2
22995,154.7
22996,117.6
22997,115.56
22998,47.01
22999,135.28
23000,73.2
23001,136.62
23002,65.16
23003,225.84
23004,88.35
23005,76.32
23006,90.93
23007,67.56
23008,70.7
23009,197.7
23010,47.82
23011,58.4073
23012,115.44
23013,76.9401
23014,262.935
23015,119.96
23016,66.976
23017,197.91
23018,151.2
23019,506.6
23020,82.86
23021,97.26
23022,100.62
23023,59.7
23024,244.08
23025,71.685
23026,161.94
23027,49.53
23028,79.4
23029,79.92
23030,134.99
23031,100.24
23032,76.12
23033,50.46
23034,100.26
23035,80.3
23036,79.456
23037,114.92
23038,108.48
23039,150.304
23040,54.216
23041,191.49
23042,89.568
23043,49.848
23044,254.58
23045,43.164
23046,75.6
23047,44.1
23048,77.91
23049,204.9
23050,193.95
23051,118.16
23052,159.98
23053,55.776
23054,90.3
23055,75.36
23056,193.28
23057,180.736
23058,59.4
23059,195.78
23060,83.79
23061,158.58
23062,96.66
23063,108.396
23064,80.01
23065,123.552
23066,113.94
23067,52.59
23068,121.05
23069,206.4
23070,150.804
23071,121.32
23072,81.6
23073,158.58
23074,92.7
23075,62.85
23076,60.42
23077,42.45
23078,72.0
23079,70.308
23080,31.935
23081,97.713
23082,51.408
23083,103.3461
23084,65.124
23085,79.984
23086,62.94
23087,102.54
23088,90.96
23089,100.92
23090,122.91
23091,146.52
23092,122.91
23093,51.4
23094,129.06
23095,166.8
23096,89.58
23097,83.88
23098,87.534
23099,134.37
23100,196.83
23101,77.88
23102,167.968
23103,127.554
23104,135.09
23105,144.27
23106,90.936
23107,74.7
23108,149.13
23109,91.44
23110,69.3
23111,37.764
23112,42.784
23113,59.7
23114,153.552
23115,151.92
23116,143.976
23117,50.12
23118,124.29
23119,144.56
23120,89.4
23121,88.65
23122,60.6
23123,133.5
23124,138.96
23125,138.915
23126,70.875
23127,106.68
23128,242.624
23129,71.22
23130,55.14
23131,98.86188
23132,100.992
23133,120.64
23134,27.36
23135,219.672
23136,58.44
23137,58.44
23138,38.85
23139,83.4
23140,118.224
23141,31.44
23142,33.94
23143,99.98
23144,148.59
23145,63.0
23146,196.968
23147,84.52
23148,99.54
23149,229.446
23150,122.115
23151,102.78
23152,66.75
23153,150.66
23154,322.1271
23155,316.764
23156,251.7
23157,34.79
23158,196.8
23159,57.402
23160,111.552
23161,130.26
23162,87.42
23163,60.6
23164,84.78
23165,92.82
23166,155.25
23167,82.7595
23168,69.52
23169,214.2
23170,65.22
23171,100.08
23172,139.77
23173,387.224
23174,84.8
23175,90.848
23176,136.38
23177,88.83
23178,91.35
23179,249.1344
23180,159.4098
23181,42.1191
23182,108.336
23183,55.6
23184,28.23
23185,137.16
23186,54.636
23187,165.54824
23188,127.296
23189,38.34
23190,49.5
23191,47.52
23192,149.76
23193,180.396
23194,143.37
23195,176.8
23196,88.04
23197,68.07
23198,161.22
23199,29.55
23200,287.24436
23201,90.3
23202,144.48
23203,131.2
23204,142.2
23205,100.17
23206,176.49
23207,132.9075
23208,51.312
23209,105.552
23210,60.12
23211,103.08
23212,220.536
23213,108.42
23214,61.38
23215,105.06
23216,54.18
23217,46.2
23218,47.856
23219,57.0
23220,136.2
23221,134.9478
23222,41.58
23223,128.334
23224,48.804
23225,123.72
23226,46.9974
23227,57.6
23228,111.79
23229,81.568
23230,113.28
23231,97.26
23232,30.48
23233,103.68
23234,153.81
23235,107.4
23236,254.6772
23237,103.92
23238,145.568
23239,56.328
23240,40.32
23241,79.29
23242,56.58
23243,683.25
23244,76.14
23245,504.36
23246,96.66
23247,87.6
23248,109.8
23249,30.564
23250,155.94
23251,38.16
23252,70.47
23253,180.72
23254,130.5
23255,84.672
23256,356.16
23257,121.2
23258,80.865
23259,85.05
23260,387.0
23261,92.064
23262,246.1328
23263,129.93
23264,111.04
23265,203.16
23266,170.19
23267,46.494
23268,146.94
23269,95.76
23270,70.596
23271,171.2
23272,79.92
23273,143.046
23274,107.44
23275,100.5
23276,125.34
23277,78.12
23278,118.2
23279,80.0
23280,191.85552
23281,130.56
23282,67.584
23283,141.288
23284,57.4
23285,135.7
23286,102.72
23287,171.153
23288,109.8
23289,53.568
23290,147.69
23291,118.746
23292,144.1458
23293,80.622
23294,57.8925
23295,66.294
23296,87.84
23297,32.64
23298,161.1
23299,47.776
23300,144.27
23301,72.27
23302,136.566
23303,54.6405
23304,61.92
23305,83.984
23306,241.332
23307,35.568
23308,114.52
23309,70.464
23310,128.22
23311,76.85496
23312,85.44
23313,136.35
23314,51.63
23315,176.4
23316,162.84
23317,117.288
23318,160.96
23319,31.05
23320,97.56
23321,121.5
23322,81.42
23323,37.08
23324,107.82
23325,88.68
23326,59.64
23327,102.87
23328,165.9
23329,53.91
23330,105.72
23331,157.464
23332,304.2405
23333,79.992
23334,109.998
23335,229.544
23336,57.96
23337,54.12
23338,146.82
23339,121.08
23340,41.7
23341,198.732
23342,30.528
23343,205.92
23344,111.28
23345,34.38
23346,125.1
23347,113.64
23348,267.3
23349,124.092
23350,145.89
23351,40.68
23352,83.88
23353,101.976
23354,81.28
23355,52.44
23356,117.12
23357,130.62
23358,106.68
23359,124.41
23360,113.952
23361,112.86
23362,81.9
23363,44.928
23364,26.22
23365,61.62
23366,45.36
23367,74.0
23368,81.96
23369,330.588
23370,38.112
23371,203.52
23372,29.85
23373,144.096
23374,40.576
23375,131.58
23376,122.067
23377,100.92
23378,175.92
23379,124.68
23380,119.07
23381,218.64
23382,86.22
23383,132.0
23384,159.2
23385,97.24
23386,80.28
23387,112.35
23388,303.825
23389,135.72
23390,33.66
23391,88.128
23392,140.7597
23393,71.172
23394,58.0509
23395,96.66
23396,40.176
23397,85.246
23398,92.94
23399,54.0
23400,363.06
23401,30.48
23402,64.96
23403,156.28032
23404,69.12
23405,102.9
23406,130.458
23407,125.25
23408,62.4
23409,188.16
23410,71.52
23411,136.242
23412,98.9175
23413,85.32
23414,110.04
23415,126.4
23416,40.14
23417,127.7
23418,97.2
23419,111.06
23420,126.45
23421,184.8
23422,58.2
23423,180.6
23424,205.03
23425,159.984
23426,55.44
23427,111.984
23428,52.86
23429,213.528
23430,55.92
23431,561.0
23432,112.824
23433,49.08
23434,86.4
23435,73.95
23436,123.48
23437,151.236
23438,33.18
23439,47.682
23440,67.5
23441,54.72
23442,109.665
23443,97.264
23444,166.45
23445,62.88
23446,83.46
23447,86.96
23448,169.92
23449,252.3
23450,283.2
23451,61.84
23452,263.655
23453,152.82
23454,88.74
23455,49.0779
23456,127.584
23457,115.416
23458,91.152
23459,30.288
23460,48.84
23461,47.04
23462,96.6
23463,42.18
23464,105.52
23465,238.68
23466,136.152
23467,173.79
23468,52.218
23469,120.666
23470,167.84
23471,195.136
23472,62.16
23473,116.04
23474,29.28
23475,110.48
23476,116.025
23477,193.68
23478,102.69
23479,91.2024
23480,86.94
23481,64.557
23482,85.056
23483,79.992
23484,58.416
23485,206.76
23486,81.03
23487,120.84
23488,111.84
23489,137.088
23490,141.678
23491,171.9096
23492,125.19
23493,133.02
23494,116.388
23495,81.96
23496,93.0
23497,44.13
23498,151.52
23499,37.32
23500,219.6
23501,50.25
23502,151.74
23503,135.324
23504,133.65
23505,174.42
23506,191.968
23507,88.44
23508,130.62
23509,43.92
23510,229.12
23511,225.24
23512,109.08
23513,126.75
23514,149.58
23515,134.217
23516,83.439
23517,98.07
23518,105.912
23519,146.7
23520,144.18
23521,83.4
23522,177.36
23523,77.52
23524,118.86
23525,155.52
23526,47.304
23527,87.7476
23528,52.8
23529,47.52
23530,122.352
23531,158.928
23532,100.02
23533,70.728
23534,97.74
23535,110.16
23536,53.28
23537,74.094
23538,93.96
23539,106.08
23540,166.89
23541,95.04
23542,70.34252
23543,73.536
23544,124.8
23545,125.37
23546,27.2
23547,79.356
23548,30.744
23549,285.12
23550,143.13
23551,109.95
23552,54.66
